"OreDict Key","Registry name","Meta/dmg","Display name","NBT"
"ingotLEA242TRISO","nuclearcraft:fuel_americium",0,"LEA-242 TRISO Fuel Pebble",""
"ingotLEA242ZA","nuclearcraft:fuel_americium",3,"LEA-242-Zirconium Alloy Fuel Pellet",""
"ingotLEB248","nuclearcraft:pellet_berkelium",0,"LEB-248",""
"ingotLEB248Carbide","nuclearcraft:pellet_berkelium",1,"LEB-248 Carbide",""
"ingotLEB248Nitride","nuclearcraft:fuel_berkelium",2,"LEB-248 Nitride Fuel Pellet",""
"ingotLEB248Oxide","nuclearcraft:fuel_berkelium",1,"LEB-248 Oxide Fuel Pellet",""
"ingotLEB248TRISO","nuclearcraft:fuel_berkelium",0,"LEB-248 TRISO Fuel Pebble",""
"ingotLEB248ZA","nuclearcraft:fuel_berkelium",3,"LEB-248-Zirconium Alloy Fuel Pellet",""
"ingotLECf249","nuclearcraft:pellet_californium",0,"LECf-249",""
"ingotLECf249Carbide","nuclearcraft:pellet_californium",1,"LECf-249 Carbide",""
"ingotLECf249Nitride","nuclearcraft:fuel_californium",2,"LECf-249 Nitride Fuel Pellet",""
"ingotLECf249Oxide","nuclearcraft:fuel_californium",1,"LECf-249 Oxide Fuel Pellet",""
"ingotLECf249TRISO","nuclearcraft:fuel_californium",0,"LECf-249 TRISO Fuel Pebble",""
"ingotLECf249ZA","nuclearcraft:fuel_californium",3,"LECf-249-Zirconium Alloy Fuel Pellet",""
"ingotLECf251","nuclearcraft:pellet_californium",4,"LECf-251",""
"ingotLECf251Carbide","nuclearcraft:pellet_californium",5,"LECf-251 Carbide",""
"ingotLECf251Nitride","nuclearcraft:fuel_californium",10,"LECf-251 Nitride Fuel Pellet",""
"ingotLECf251Oxide","nuclearcraft:fuel_californium",9,"LECf-251 Oxide Fuel Pellet",""
"ingotLECf251TRISO","nuclearcraft:fuel_californium",8,"LECf-251 TRISO Fuel Pebble",""
"ingotLECf251ZA","nuclearcraft:fuel_californium",11,"LECf-251-Zirconium Alloy Fuel Pellet",""
"ingotLECm243","nuclearcraft:pellet_curium",0,"LECm-243",""
"ingotLECm243Carbide","nuclearcraft:pellet_curium",1,"LECm-243 Carbide",""
"ingotLECm243Nitride","nuclearcraft:fuel_curium",2,"LECm-243 Nitride Fuel Pellet",""
"ingotLECm243Oxide","nuclearcraft:fuel_curium",1,"LECm-243 Oxide Fuel Pellet",""
"ingotLECm243TRISO","nuclearcraft:fuel_curium",0,"LECm-243 TRISO Fuel Pebble",""
"ingotLECm243ZA","nuclearcraft:fuel_curium",3,"LECm-243-Zirconium Alloy Fuel Pellet",""
"ingotLECm245","nuclearcraft:pellet_curium",4,"LECm-245",""
"ingotLECm245Carbide","nuclearcraft:pellet_curium",5,"LECm-245 Carbide",""
"ingotLECm245Nitride","nuclearcraft:fuel_curium",10,"LECm-245 Nitride Fuel Pellet",""
"ingotLECm245Oxide","nuclearcraft:fuel_curium",9,"LECm-245 Oxide Fuel Pellet",""
"ingotLECm245TRISO","nuclearcraft:fuel_curium",8,"LECm-245 TRISO Fuel Pebble",""
"ingotLECm245ZA","nuclearcraft:fuel_curium",11,"LECm-245-Zirconium Alloy Fuel Pellet",""
"ingotLECm247","nuclearcraft:pellet_curium",8,"LECm-247",""
"ingotLECm247Carbide","nuclearcraft:pellet_curium",9,"LECm-247 Carbide",""
"ingotLECm247Nitride","nuclearcraft:fuel_curium",18,"LECm-247 Nitride Fuel Pellet",""
"ingotLECm247Oxide","nuclearcraft:fuel_curium",17,"LECm-247 Oxide Fuel Pellet",""
"ingotLECm247TRISO","nuclearcraft:fuel_curium",16,"LECm-247 TRISO Fuel Pebble",""
"ingotLECm247ZA","nuclearcraft:fuel_curium",19,"LECm-247-Zirconium Alloy Fuel Pellet",""
"ingotLEN236","nuclearcraft:pellet_neptunium",0,"LEN-236",""
"ingotLEN236Carbide","nuclearcraft:pellet_neptunium",1,"LEN-236 Carbide",""
"ingotLEN236Nitride","nuclearcraft:fuel_neptunium",2,"LEN-236 Nitride Fuel Pellet",""
"ingotLEN236Oxide","nuclearcraft:fuel_neptunium",1,"LEN-236 Oxide Fuel Pellet",""
"ingotLEN236TRISO","nuclearcraft:fuel_neptunium",0,"LEN-236 TRISO Fuel Pebble",""
"ingotLEN236ZA","nuclearcraft:fuel_neptunium",3,"LEN-236-Zirconium Alloy Fuel Pellet",""
"ingotLEP239","nuclearcraft:pellet_plutonium",0,"LEP-239",""
"ingotLEP239Carbide","nuclearcraft:pellet_plutonium",1,"LEP-239 Carbide",""
"ingotLEP239Nitride","nuclearcraft:fuel_plutonium",2,"LEP-239 Nitride Fuel Pellet",""
"ingotLEP239Oxide","nuclearcraft:fuel_plutonium",1,"LEP-239 Oxide Fuel Pellet",""
"ingotLEP239TRISO","nuclearcraft:fuel_plutonium",0,"LEP-239 TRISO Fuel Pebble",""
"ingotLEP239ZA","nuclearcraft:fuel_plutonium",3,"LEP-239-Zirconium Alloy Fuel Pellet",""
"ingotLEP241","nuclearcraft:pellet_plutonium",4,"LEP-241",""
"ingotLEP241Carbide","nuclearcraft:pellet_plutonium",5,"LEP-241 Carbide",""
"ingotLEP241Nitride","nuclearcraft:fuel_plutonium",10,"LEP-241 Nitride Fuel Pellet",""
"ingotLEP241Oxide","nuclearcraft:fuel_plutonium",9,"LEP-241 Oxide Fuel Pellet",""
"ingotLEP241TRISO","nuclearcraft:fuel_plutonium",8,"LEP-241 TRISO Fuel Pebble",""
"ingotLEP241ZA","nuclearcraft:fuel_plutonium",11,"LEP-241-Zirconium Alloy Fuel Pellet",""
"ingotLEU233","nuclearcraft:pellet_uranium",0,"LEU-233",""
"ingotLEU233Carbide","nuclearcraft:pellet_uranium",1,"LEU-233 Carbide",""
"ingotLEU233Nitride","nuclearcraft:fuel_uranium",2,"LEU-233 Nitride Fuel Pellet",""
"ingotLEU233Oxide","nuclearcraft:fuel_uranium",1,"LEU-233 Oxide Fuel Pellet",""
"ingotLEU233TRISO","nuclearcraft:fuel_uranium",0,"LEU-233 TRISO Fuel Pebble",""
"ingotLEU233ZA","nuclearcraft:fuel_uranium",3,"LEU-233-Zirconium Alloy Fuel Pellet",""
"ingotLEU235","nuclearcraft:pellet_uranium",4,"LEU-235",""
"ingotLEU235Carbide","nuclearcraft:pellet_uranium",5,"LEU-235 Carbide",""
"ingotLEU235Nitride","nuclearcraft:fuel_uranium",10,"LEU-235 Nitride Fuel Pellet",""
"ingotLEU235Oxide","nuclearcraft:fuel_uranium",9,"LEU-235 Oxide Fuel Pellet",""
"ingotLEU235TRISO","nuclearcraft:fuel_uranium",8,"LEU-235 TRISO Fuel Pebble",""
"ingotLEU235ZA","nuclearcraft:fuel_uranium",11,"LEU-235-Zirconium Alloy Fuel Pellet",""
"ingotLead","magneticraft:ingots",3,"Lead Ingot",""
"ingotLead","nuclearcraft:ingot",2,"Lead Ingot",""
"ingotLead","techreborn:ingot",8,"Lead Ingot",""
"ingotLeadPlatinum","nuclearcraft:alloy",9,"Lead Platinum Alloy Ingot",""
"ingotLithium","nuclearcraft:ingot",6,"Lithium Ingot",""
"ingotLithium6","nuclearcraft:lithium",0,"Lithium-6",""
"ingotLithium6Deuteride","trinity:compound_lithium_deuteride",0,"Lithium Deuteride",""
"ingotLithium7","nuclearcraft:lithium",1,"Lithium-7",""
"ingotLithiumManganeseDioxide","nuclearcraft:alloy",4,"Lithium Manganese Dioxide Alloy Ingot",""
"ingotMIX239","nuclearcraft:pellet_mixed",0,"MIX-239",""
"ingotMIX239Carbide","nuclearcraft:pellet_mixed",1,"MIX-239 Carbide",""
"ingotMIX239Nitride","nuclearcraft:fuel_mixed",2,"MNI-239 Fuel Pellet",""
"ingotMIX239Oxide","nuclearcraft:fuel_mixed",1,"MOX-239 Fuel Pellet",""
"ingotMIX239TRISO","nuclearcraft:fuel_mixed",0,"MTRISO-239 Fuel Pebble",""
"ingotMIX239ZA","nuclearcraft:fuel_mixed",3,"MZA-239 Fuel Pellet",""
"ingotMIX241","nuclearcraft:pellet_mixed",2,"MIX-241",""
"ingotMIX241Carbide","nuclearcraft:pellet_mixed",3,"MIX-241 Carbide",""
"ingotMIX241Nitride","nuclearcraft:fuel_mixed",6,"MNI-241 Fuel Pellet",""
"ingotMIX241Oxide","nuclearcraft:fuel_mixed",5,"MOX-241 Fuel Pellet",""
"ingotMIX241TRISO","nuclearcraft:fuel_mixed",4,"MTRISO-241 Fuel Pebble",""
"ingotMIX241ZA","nuclearcraft:fuel_mixed",7,"MZA-241 Fuel Pellet",""
"ingotMIX291","qmd:pellet_copernicium",0,"MIX-291",""
"ingotMIX291Carbide","qmd:pellet_copernicium",1,"MIX-291 Carbide",""
"ingotMIX291Nitride","qmd:fuel_copernicium",2,"MNI-291 Fuel Pellet",""
"ingotMIX291Oxide","qmd:fuel_copernicium",1,"MOX-291 Oxide Fuel Pellet",""
"ingotMIX291TRISO","qmd:fuel_copernicium",0,"MTRISO-291 Fuel Pebble",""
"ingotMIX291ZA","qmd:fuel_copernicium",3,"MZA-291 Fuel Pellet",""
"ingotMagnesium","nuclearcraft:ingot",7,"Magnesium Ingot",""
"ingotMagnesium24","qmd:isotope",2,"Magnesium-24",""
"ingotMagnesium26","qmd:isotope",3,"Magnesium-26",""
"ingotMagnesiumDiboride","nuclearcraft:alloy",3,"Magnesium Diboride Alloy Ingot",""
"ingotManganese","nuclearcraft:ingot",11,"Manganese Ingot",""
"ingotManganeseDioxide","nuclearcraft:ingot",15,"Manganese Dioxide Ingot",""
"ingotManganeseOxide","nuclearcraft:ingot",14,"Manganese Oxide Ingot",""
"ingotMarshmallow","nuclearcraft:marshmallow",0,"Marshmallow",""
"ingotMelodicAlloy","enderio:item_alloy_endergy_ingot",2,"Melodic Alloy Ingot",""
"ingotMithril","magneticraft:ingots",9,"Mithril Ingot",""
"ingotMixedMetal","techreborn:ingot",21,"Mixed Metal Ingot",""
"ingotNeodymium","qmd:ingot2",1,"Neodymium Ingot",""
"ingotNeptunium236","nuclearcraft:neptunium",0,"Neptunium-236",""
"ingotNeptunium236All","nuclearcraft:neptunium",0,"Neptunium-236",""
"ingotNeptunium236All","nuclearcraft:neptunium",1,"Neptunium-236 Carbide",""
"ingotNeptunium236All","nuclearcraft:neptunium",2,"Neptunium-236 Oxide",""
"ingotNeptunium236All","nuclearcraft:neptunium",3,"Neptunium-236 Nitride",""
"ingotNeptunium236All","nuclearcraft:neptunium",4,"Neptunium-236-Zirconium Alloy",""
"ingotNeptunium236Carbide","nuclearcraft:neptunium",1,"Neptunium-236 Carbide",""
"ingotNeptunium236Nitride","nuclearcraft:neptunium",3,"Neptunium-236 Nitride",""
"ingotNeptunium236Oxide","nuclearcraft:neptunium",2,"Neptunium-236 Oxide",""
"ingotNeptunium236ZA","nuclearcraft:neptunium",4,"Neptunium-236-Zirconium Alloy",""
"ingotNeptunium237","nuclearcraft:neptunium",5,"Neptunium-237",""
"ingotNeptunium237All","nuclearcraft:neptunium",5,"Neptunium-237",""
"ingotNeptunium237All","nuclearcraft:neptunium",6,"Neptunium-237 Carbide",""
"ingotNeptunium237All","nuclearcraft:neptunium",7,"Neptunium-237 Oxide",""
"ingotNeptunium237All","nuclearcraft:neptunium",8,"Neptunium-237 Nitride",""
"ingotNeptunium237All","nuclearcraft:neptunium",9,"Neptunium-237-Zirconium Alloy",""
"ingotNeptunium237Carbide","nuclearcraft:neptunium",6,"Neptunium-237 Carbide",""
"ingotNeptunium237Nitride","nuclearcraft:neptunium",8,"Neptunium-237 Nitride",""
"ingotNeptunium237Oxide","nuclearcraft:neptunium",7,"Neptunium-237 Oxide",""
"ingotNeptunium237ZA","nuclearcraft:neptunium",9,"Neptunium-237-Zirconium Alloy",""
"ingotNichrome","qmd:ingot_alloy",5,"Nichrome Ingot",""
"ingotNickel","magneticraft:ingots",10,"Nickel Ingot",""
"ingotNickel","qmd:ingot",5,"Nickel Ingot",""
"ingotNickel","techreborn:ingot",9,"Nickel Ingot",""
"ingotNiobium","qmd:ingot",1,"Niobium Ingot",""
"ingotNiobiumTin","qmd:ingot_alloy",1,"Niobium-Tin Ingot",""
"ingotNiobiumTitanium","qmd:ingot_alloy",3,"Niobium-Titanium Ingot",""
"ingotOsmiridium","qmd:ingot_alloy",4,"Osmiridium Ingot",""
"ingotOsmium","magneticraft:ingots",11,"Osmium Ingot",""
"ingotOsmium","mekanism:ingot",1,"Osmium Ingot",""
"ingotOsmium","qmd:ingot",8,"Osmium Ingot",""
"ingotPlatinum","qmd:ingot",10,"Platinum Ingot",""
"ingotPlatinum","techreborn:ingot",10,"Platinum Ingot",""
"ingotPlutonium","techreborn:ingot",25,"Plutonium Ingot",""
"ingotPlutonium238","nuclearcraft:plutonium",0,"Plutonium-238",""
"ingotPlutonium238All","nuclearcraft:plutonium",0,"Plutonium-238",""
"ingotPlutonium238All","nuclearcraft:plutonium",1,"Plutonium-238 Carbide",""
"ingotPlutonium238All","nuclearcraft:plutonium",2,"Plutonium-238 Oxide",""
"ingotPlutonium238All","nuclearcraft:plutonium",3,"Plutonium-238 Nitride",""
"ingotPlutonium238All","nuclearcraft:plutonium",4,"Plutonium-238-Zirconium Alloy",""
"ingotPlutonium238Carbide","nuclearcraft:plutonium",1,"Plutonium-238 Carbide",""
"ingotPlutonium238Nitride","nuclearcraft:plutonium",3,"Plutonium-238 Nitride",""
"ingotPlutonium238Oxide","nuclearcraft:plutonium",2,"Plutonium-238 Oxide",""
"ingotPlutonium238ZA","nuclearcraft:plutonium",4,"Plutonium-238-Zirconium Alloy",""
"ingotPlutonium239","nuclearcraft:plutonium",5,"Plutonium-239",""
"ingotPlutonium239All","nuclearcraft:plutonium",5,"Plutonium-239",""
"ingotPlutonium239All","nuclearcraft:plutonium",6,"Plutonium-239 Carbide",""
"ingotPlutonium239All","nuclearcraft:plutonium",7,"Plutonium-239 Oxide",""
"ingotPlutonium239All","nuclearcraft:plutonium",8,"Plutonium-239 Nitride",""
"ingotPlutonium239All","nuclearcraft:plutonium",9,"Plutonium-239-Zirconium Alloy",""
"ingotPlutonium239Carbide","nuclearcraft:plutonium",6,"Plutonium-239 Carbide",""
"ingotPlutonium239Nitride","nuclearcraft:plutonium",8,"Plutonium-239 Nitride",""
"ingotPlutonium239Oxide","nuclearcraft:plutonium",7,"Plutonium-239 Oxide",""
"ingotPlutonium239ZA","nuclearcraft:plutonium",9,"Plutonium-239-Zirconium Alloy",""
"ingotPlutonium241","nuclearcraft:plutonium",10,"Plutonium-241",""
"ingotPlutonium241All","nuclearcraft:plutonium",10,"Plutonium-241",""
"ingotPlutonium241All","nuclearcraft:plutonium",11,"Plutonium-241 Carbide",""
"ingotPlutonium241All","nuclearcraft:plutonium",12,"Plutonium-241 Oxide",""
"ingotPlutonium241All","nuclearcraft:plutonium",13,"Plutonium-241 Nitride",""
"ingotPlutonium241All","nuclearcraft:plutonium",14,"Plutonium-241-Zirconium Alloy",""
"ingotPlutonium241Carbide","nuclearcraft:plutonium",11,"Plutonium-241 Carbide",""
"ingotPlutonium241Nitride","nuclearcraft:plutonium",13,"Plutonium-241 Nitride",""
"ingotPlutonium241Oxide","nuclearcraft:plutonium",12,"Plutonium-241 Oxide",""
"ingotPlutonium241ZA","nuclearcraft:plutonium",14,"Plutonium-241-Zirconium Alloy",""
"ingotPlutonium242","nuclearcraft:plutonium",15,"Plutonium-242",""
"ingotPlutonium242All","nuclearcraft:plutonium",15,"Plutonium-242",""
"ingotPlutonium242All","nuclearcraft:plutonium",16,"Plutonium-242 Carbide",""
"ingotPlutonium242All","nuclearcraft:plutonium",17,"Plutonium-242 Oxide",""
"ingotPlutonium242All","nuclearcraft:plutonium",18,"Plutonium-242 Nitride",""
"ingotPlutonium242All","nuclearcraft:plutonium",19,"Plutonium-242-Zirconium Alloy",""
"ingotPlutonium242Carbide","nuclearcraft:plutonium",16,"Plutonium-242 Carbide",""
"ingotPlutonium242Nitride","nuclearcraft:plutonium",18,"Plutonium-242 Nitride",""
"ingotPlutonium242Oxide","nuclearcraft:plutonium",17,"Plutonium-242 Oxide",""
"ingotPlutonium242ZA","nuclearcraft:plutonium",19,"Plutonium-242-Zirconium Alloy",""
"ingotPotassium","qmd:ingot",12,"Potassium Ingot",""
"ingotPulsatingIron","enderio:item_alloy_ingot",5,"Pulsating Iron Ingot",""
"ingotPyrolyticCarbon","nuclearcraft:part",15,"Pyrolytic Carbon",""
"ingotRedAlloy","projectred-core:resource_item",103,"Red Alloy Ingot",""
"ingotRedstoneAlloy","enderio:item_alloy_ingot",3,"Redstone Alloy Ingot",""
"ingotRefinedGlowstone","mekanism:ingot",3,"Glowstone Ingot",""
"ingotRefinedIron","techreborn:ingot",19,"Refined Iron Ingot",""
"ingotRefinedObsidian","mekanism:ingot",0,"Refined Obsidian Ingot",""
"ingotShibuichi","nuclearcraft:alloy",7,"Shibuichi Alloy Ingot",""
"ingotSiCSiCCMC","nuclearcraft:alloy",14,"SiC-SiC Ceramic Matrix Composite Ingot",""
"ingotSiliconCarbide","nuclearcraft:alloy",13,"Silicon Carbide Ingot",""
"ingotSilver","magneticraft:ingots",12,"Silver Ingot",""
"ingotSilver","nuclearcraft:ingot",13,"Silver Ingot",""
"ingotSilver","projectred-core:resource_item",102,"Silver Ingot",""
"ingotSilver","techreborn:ingot",11,"Silver Ingot",""
"ingotSodium","qmd:ingot",11,"Sodium Ingot",""
"ingotSodium22","qmd:isotope",0,"Sodium-22",""
"ingotSoularium","enderio:item_alloy_ingot",7,"Soularium Ingot",""
"ingotStainlessSteel","qmd:ingot_alloy",2,"Stainless Steel Ingot",""
"ingotSteel","industrialrenewal:ingot_steel",0,"Steel Ingot",""
"ingotSteel","magneticraft:ingots",6,"Steel Ingot",""
"ingotSteel","mekanism:ingot",4,"Steel Ingot",""
"ingotSteel","nuclearcraft:alloy",5,"Steel Ingot",""
"ingotSteel","techreborn:ingot",12,"Steel Ingot",""
"ingotStellarAlloy","enderio:item_alloy_endergy_ingot",3,"Stellar Alloy Ingot",""
"ingotStrontium","qmd:ingot",14,"Strontium Ingot",""
"ingotSuperAlloy","qmd:ingot_alloy",6,"Super Alloy Ingot",""
"ingotTBU","nuclearcraft:pellet_thorium",0,"TBU",""
"ingotTBUCarbide","nuclearcraft:pellet_thorium",1,"TBU Carbide",""
"ingotTBUNitride","nuclearcraft:fuel_thorium",2,"TBU Nitride Fuel Pellet",""
"ingotTBUOxide","nuclearcraft:fuel_thorium",1,"TBU Oxide Fuel Pellet",""
"ingotTBUTRISO","nuclearcraft:fuel_thorium",0,"TBU TRISO Fuel Pebble",""
"ingotTBUZA","nuclearcraft:fuel_thorium",3,"TBU-Zirconium Alloy Fuel Pellet",""
"ingotThermoconducting","nuclearcraft:alloy",11,"Thermoconducting Alloy Ingot",""
"ingotThorium","nuclearcraft:ingot",3,"Thorium Ingot",""
"ingotThorium","techreborn:ingot",23,"Thorium Ingot",""
"ingotTin","magneticraft:ingots",13,"Tin Ingot",""
"ingotTin","mekanism:ingot",6,"Tin Ingot",""
"ingotTin","nuclearcraft:ingot",1,"Tin Ingot",""
"ingotTin","projectred-core:resource_item",101,"Tin Ingot",""
"ingotTin","techreborn:ingot",13,"Tin Ingot",""
"ingotTinSilver","nuclearcraft:alloy",8,"Tin Silver Alloy Ingot",""
"ingotTitanium","qmd:ingot",3,"Titanium Ingot",""
"ingotTitanium","techreborn:ingot",14,"Titanium Ingot",""
"ingotTough","nuclearcraft:alloy",1,"Tough Alloy Ingot",""
"ingotTungsten","magneticraft:ingots",5,"Tungsten Ingot",""
"ingotTungsten","qmd:ingot",0,"Tungsten Ingot",""
"ingotTungsten","techreborn:ingot",15,"Tungsten Ingot",""
"ingotTungstenCarbide","qmd:ingot_alloy",0,"Tungsten Carbide Ingot",""
"ingotTungstensteel","techreborn:ingot",17,"Tungstensteel Ingot",""
"ingotUnsweetenedChocolate","nuclearcraft:unsweetened_chocolate",0,"Unsweetened Chocolate",""
"ingotUranium","nuclearcraft:ingot",4,"Uranium Ingot",""
"ingotUranium","techreborn:ingot",24,"Uranium Ingot",""
"ingotUranium233","nuclearcraft:uranium",0,"Uranium-233",""
"ingotUranium233All","nuclearcraft:uranium",0,"Uranium-233",""
"ingotUranium233All","nuclearcraft:uranium",1,"Uranium-233 Carbide",""
"ingotUranium233All","nuclearcraft:uranium",2,"Uranium-233 Oxide",""
"ingotUranium233All","nuclearcraft:uranium",3,"Uranium-233 Nitride",""
"ingotUranium233All","nuclearcraft:uranium",4,"Uranium-233-Zirconium Alloy",""
"ingotUranium233Carbide","nuclearcraft:uranium",1,"Uranium-233 Carbide",""
"ingotUranium233Nitride","nuclearcraft:uranium",3,"Uranium-233 Nitride",""
"ingotUranium233Oxide","nuclearcraft:uranium",2,"Uranium-233 Oxide",""
"ingotUranium233ZA","nuclearcraft:uranium",4,"Uranium-233-Zirconium Alloy",""
"ingotUranium234","qmd:isotope",4,"Uranium-234",""
"ingotUranium235","nuclearcraft:uranium",5,"Uranium-235",""
"ingotUranium235All","nuclearcraft:uranium",5,"Uranium-235",""
"ingotUranium235All","nuclearcraft:uranium",6,"Uranium-235 Carbide",""
"ingotUranium235All","nuclearcraft:uranium",7,"Uranium-235 Oxide",""
"ingotUranium235All","nuclearcraft:uranium",8,"Uranium-235 Nitride",""
"ingotUranium235All","nuclearcraft:uranium",9,"Uranium-235-Zirconium Alloy",""
"ingotUranium235Carbide","nuclearcraft:uranium",6,"Uranium-235 Carbide",""
"ingotUranium235Nitride","nuclearcraft:uranium",8,"Uranium-235 Nitride",""
"ingotUranium235Oxide","nuclearcraft:uranium",7,"Uranium-235 Oxide",""
"ingotUranium235ZA","nuclearcraft:uranium",9,"Uranium-235-Zirconium Alloy",""
"ingotUranium238","nuclearcraft:uranium",10,"Uranium-238",""
"ingotUranium238All","nuclearcraft:uranium",10,"Uranium-238",""
"ingotUranium238All","nuclearcraft:uranium",11,"Uranium-238 Carbide",""
"ingotUranium238All","nuclearcraft:uranium",12,"Uranium-238 Oxide",""
"ingotUranium238All","nuclearcraft:uranium",13,"Uranium-238 Nitride",""
"ingotUranium238All","nuclearcraft:uranium",14,"Uranium-238-Zirconium Alloy",""
"ingotUranium238Carbide","nuclearcraft:uranium",11,"Uranium-238 Carbide",""
"ingotUranium238Nitride","nuclearcraft:uranium",13,"Uranium-238 Nitride",""
"ingotUranium238Oxide","nuclearcraft:uranium",12,"Uranium-238 Oxide",""
"ingotUranium238ZA","nuclearcraft:uranium",14,"Uranium-238-Zirconium Alloy",""
"ingotVibrantAlloy","enderio:item_alloy_ingot",2,"Vibrant Alloy Ingot",""
"ingotVividAlloy","enderio:item_alloy_endergy_ingot",6,"Vivid Alloy Ingot",""
"ingotXen","xencraft:xen_ingot",0,"Xen Ingot",""
"ingotYttrium","qmd:ingot2",0,"Yttrium Ingot",""
"ingotZinc","magneticraft:ingots",14,"Zinc Ingot",""
"ingotZinc","qmd:ingot",7,"Zinc Ingot",""
"ingotZinc","techreborn:ingot",18,"Zinc Ingot",""
"ingotZircaloy","nuclearcraft:alloy",12,"Zircaloy Ingot",""
"ingotZirconium","nuclearcraft:ingot",10,"Zirconium Ingot",""
"ingotZirconiumMolybdenum","nuclearcraft:alloy",16,"Zirconium-Molybdenum Alloy Ingot",""
"insulatedGoldCableItem","techreborn:cable",6,"Insulated Gold Cable",""
"itemAttractorCrystal","enderio:item_material",17,"Enticing Crystal",""
"itemBinderComposite","enderio:item_material",22,"Conduit Binder Composite",""
"itemBioFuel","mekanism:biofuel",0,"Bio Fuel",""
"itemBlazePowder","minecraft:blaze_powder",0,"Blaze Powder",""
"itemBlazeRod","minecraft:blaze_rod",0,"Blaze Rod",""
"itemCakeBase","enderio:item_material",70,"Cake Base",""
"itemCharcoal","minecraft:coal",1,"Charcoal",""
"itemChassiParts","enderio:item_material",2,"Machine Parts",""
"itemClay","minecraft:clay_ball",0,"Clay",""
"itemClayedGlowstone","enderio:item_material",76,"Clay-Coated Glowstone Dust",""
"itemCoal","minecraft:coal",0,"Coal",""
"itemCompressedCarbon","mekanism:compressedcarbon",0,"Compressed Carbon",""
"itemCompressedDiamond","mekanism:compresseddiamond",0,"Compressed Diamond",""
"itemCompressedDragonBreath","contenttweaker:compressed_dragon_breath",0,"Compressed Dragon's Breath",""
"itemCompressedEmber","contenttweaker:compressed_ember",0,"Compressed Ember",""
"itemCompressedLapis","contenttweaker:compressed_lapis",0,"Compressed Lapis Lazuli",""
"itemCompressedObsidian","mekanism:compressedobsidian",0,"Compressed Obsidian",""
"itemCompressedRedstone","mekanism:compressedredstone",0,"Compressed Redstone",""
"itemCompressedSilicon","contenttweaker:compressed_silicon",0,"Compressed Silicon",""
"itemConduitBinder","enderio:item_material",4,"Conduit Binder",""
"itemConfusingDust","enderio:item_material",61,"Confusing Powder",""
"itemDeathUrnUnfired","enderio:item_material",81,"Unfired Death Urn",""
"itemEndSteelMachineChassi","enderio:item_material",66,"End Steel Chassis",""
"itemEnderCrystal","enderio:item_material",16,"Ender Crystal",""
"itemEnderCrystalPowder","enderio:item_material",37,"Grains of the End",""
"itemEnderFragment","enderio:item_material",62,"Ender Fragment",""
"itemEnhancedChassiParts","enderio:item_material",68,"Enhanced Machine Parts",""
